Gene,Club cells_1_corr,Club cells_1_pval,Club cells_1_ci_low,Club cells_1_ci_high,NE_7_corr,NE_7_pval,NE_7_ci_low,NE_7_ci_high
Atp8b2,-0.08873703306885923,4.842086660140565e-09,-0.11821153336438099,-0.0591063054652056,0.08873702819297577,4.842096075140828e-09,0.059106300567792806,0.11821152851847504
Cers6,-0.08870985367198747,4.894845748898618e-09,-0.11818452104782251,-0.059079006080565676,0.0887097441382058,4.895059496562536e-09,0.05907889606331937,0.11818441218729123
Ptpdc1,-0.08869009230466667,4.933555984170736e-09,-0.1181648811324623,-0.05905915750137367,0.08869005780669494,4.93362382135023e-09,0.05905912285117423,0.11816484684649249
Grid2,-0.08868156911899967,4.9503436721197964e-09,-0.11815641032257139,-0.05905059670798195,0.08868151760946402,4.950445296547404e-09,0.059050544971178724,0.1181563591295536
Scn8a,-0.0886198338040733,5.073610169333399e-09,-0.11809505424888397,-0.05898858912211727,0.08861983991547709,5.073597820237703e-09,0.05898859526046282,0.1180950603227564
Clock,-0.08861057139980422,5.092360013903386e-09,-0.11808584872432763,-0.05897928588764145,0.0886105892403375,5.0923238346979594e-09,0.05897930380681381,0.11808586645530844
Homer2,-0.08846900688202243,5.387454002706376e-09,-0.11794515291293334,-0.05883709797059575,0.08846900327698208,5.387461725146636e-09,0.058837094349695404,0.11794514933000012
Tbc1d1,-0.08835162423865021,5.644692779511854e-09,-0.11782848968712308,-0.058719199328032615,0.0883517156800586,5.644487815640074e-09,0.05871929117108411,0.11782858056841986
Pirt,-0.08828787828777591,5.789353057379377e-09,-0.11776513408304032,-0.058655173504404294,0.08828788400184291,5.789339930154347e-09,0.05865517924354763,0.11776513976212812
Ppfia1,-0.08824102532602421,5.897969598199148e-09,-0.11771856787126365,-0.05860811499298766,0.08824106135883618,5.897885308915835e-09,0.05860815118382937,0.11771860368359706
Kcnh6,-0.08819669404725544,6.0025630444201115e-09,-0.11767450778988227,-0.0585635893487402,0.08819666293874513,6.002637069999514e-09,0.05856355810387957,0.11767447687163812
Ern1,-0.08808612243154143,6.271361731552837e-09,-0.11756461209225773,-0.05845253345805263,0.08808608612293765,6.271451890734549e-09,0.05845249699054705,0.11756457600548781
Atp6v1b2,-0.08805975139470851,6.33717759726438e-09,-0.11753840215346194,-0.058426047031249526,0.08805973404173544,6.337221126475647e-09,0.058426029602359944,0.11753838490648293
Ccdc24,-0.0879631614723086,6.5840262682201755e-09,-0.11744240193858305,-0.0583290348230849,0.08796309855761095,6.584190061810289e-09,0.0583289716335101,0.11744233940781704
Adcy9,-0.08781338343526848,6.985394069290104e-09,-0.11729353724725235,-0.058178603071657724,0.08781328450501215,6.985666878878506e-09,0.05817850371005967,0.11729343891983442
Slc7a1,-0.08778591028321484,7.0615531605418615e-09,-0.11726623148254897,-0.058151010157605126,0.08778603552437438,7.061204151517173e-09,0.05815113594461792,0.11726635596074521
Trio,-0.08777221872653453,7.099808651805002e-09,-0.11725262332860927,-0.058137258933080936,0.08777190840598478,7.10067804697442e-09,0.05813694726028366,0.11725231489826295
Plekhg5,-0.08772692040911544,7.227817637706526e-09,-0.11720760086904825,-0.05809176328561395,0.0877268896246606,7.227905389980579e-09,0.05809173236709671,0.1172075702720235
Ina,-0.08769792122362705,7.310941571756161e-09,-0.11717877821928407,-0.058062637837528616,0.08769777384175513,7.311366394557302e-09,0.05806248981408415,0.11717863173448863
Tmem30b,-0.08761953581853132,7.54030482776118e-09,-0.11710086974539119,-0.05798391139447061,0.08761973981975923,7.539698919321128e-09,0.057984116282785395,0.11710107250585707
Dock6,-0.08755851726217521,7.723677574066763e-09,-0.11704022220153107,-0.05792262761470143,0.0875585545426846,7.723564226463558e-09,0.05792266505718619,0.11704025925543009
Basp1,-0.08752661912016599,7.821255468668574e-09,-0.11700851792299004,-0.057890590913046776,0.08752645004755544,7.821775848067083e-09,0.057890421106178605,0.11700834987777146
Elovl6,-0.08752114520286765,7.838120443560326e-09,-0.11700307726781403,-0.057885093224197354,0.08752117087722092,7.838041259211114e-09,0.057885119010042306,0.11700310278616188
Eif4g2,-0.08752062692736703,7.839719065213536e-09,-0.1170025621415099,-0.05788457269807768,0.08752045048347361,7.84026337900058e-09,0.0578843954879777,0.11700238676973859
Prr36,-0.08750928538674697,7.874781513466438e-09,-0.11699128951150072,-0.057873181910683406,0.08750924486957633,7.874907045357884e-09,0.05787314121759459,0.11699124924049667
Cbfa2t2,-0.08744894954232846,8.06388748974315e-09,-0.11693132013682961,-0.057812584208144245,0.08744887798164075,8.06411437597266e-09,0.05781251233701215,0.11693124901066178
Eif3c,-0.08744050036113442,8.090718902693296e-09,-0.11692292225737608,-0.05780409837485802,0.08744094579193223,8.089302218556069e-09,0.05780454573780367,0.11692336498371235
N4bp2,-0.08742382654293807,8.14392345609123e-09,-0.11690634966690365,-0.05778735223910238,0.08742401940838072,8.143306101619594e-09,0.057787545940944235,0.1169065413615428
Efna5,-0.08737545431504086,8.300205877613527e-09,-0.11685827101671512,-0.0577387703059154,0.08737539608503525,8.300395753782002e-09,0.05773871182355324,0.11685821314003213
Socs7,-0.08722582791555454,8.80229769753928e-09,-0.11670955184560626,-0.05758849612845021,0.08722576868070159,8.802502195105153e-09,0.057588436637417605,0.11670949296964962
St8sia3,-0.08719504131120294,8.909207549280895e-09,-0.11667895174537415,-0.057557576406163304,0.08719503036992518,8.909245767426403e-09,0.05755756541758676,0.11667894087036831
4932438A13Rik,-0.08709926979738768,9.249914571047677e-09,-0.1165837600539535,-0.05746139115026031,0.08709938468372576,9.249498376285197e-09,0.057461506532588726,0.11658387424506825
Atp8a2,-0.08704607672768629,9.444582712564704e-09,-0.11653088879312813,-0.0574079685190811,0.08704600188385594,9.444859399334854e-09,0.057407893352372244,0.11653081440197231
Tmem171,-0.08699868102442795,9.621383599040128e-09,-0.11648377968489641,-0.05736036841661138,0.08699860144669425,9.621683135976527e-09,0.0573602884958032,0.11648370058824628
Trappc10,-0.08694683314939197,9.818475497248324e-09,-0.11643224517458137,-0.057308297096212414,0.08694686981451716,9.818334743942031e-09,0.05730833391929388,0.11643228161816133
Pcsk1n,-0.08687850582616997,1.0084211067880291e-08,-0.11636433057416361,-0.05723967555351747,0.08687844890272162,1.0084435338372585e-08,0.05723961838507183,0.11636427399443941
Jph1,-0.08686505456865426,1.0137342095418409e-08,-0.11635096053483246,-0.05722616640748225,0.08686501654899999,1.0137492653720259e-08,0.05722612822422284,0.11635092274472426
Camk2n2,-0.08686041579119888,1.0155727757432302e-08,-0.11634634976366198,-0.05722150766920878,0.08686039319109651,1.0155817411543077e-08,0.05722148497186055,0.11634632730000298
Ric3,-0.08685819731628884,1.016453206654908e-08,-0.11634414468218524,-0.05721927964858158,0.08685814914741939,1.0164723313261404e-08,0.05721923127245303,0.11634409680411889
Slc16a3,-0.0867611544140668,1.0557001021313688e-08,-0.1162476873653883,-0.05712181947629741,0.08676117064068566,1.0556934181666584e-08,0.05712183577264109,0.11624770349413743
Ankrd13b,-0.08673230578635152,1.067648480574637e-08,-0.11621901271153048,-0.057092846912695706,0.08673242579274858,1.0675985058855523e-08,0.0570929674345459,0.11621913199432157
Akap17b,-0.08672239221415652,1.0717846818364714e-08,-0.11620915891254344,-0.05708289076257007,0.08672244262861273,1.0717636082818427e-08,0.057082941393537055,0.1162092090230438
Slc39a6,-0.0866956511420685,1.08301953226273e-08,-0.11618257904498125,-0.05705603486930041,0.08669562756512623,1.0830294880492841e-08,0.05705601119114208,0.1161825556101504
Rfx3,-0.08665079172631342,1.1021239488270649e-08,-0.11613798996260535,-0.05701098293190534,0.08665083226983926,1.1021065355197452e-08,0.05701102364937598,0.11613803026186006
Ugcg,-0.08661696397500482,1.1167463765821981e-08,-0.11610436598666746,-0.05697701008301207,0.08661699581846533,1.1167325236736751e-08,0.05697704206302663,0.11610439763833753
Trerf1,-0.0865721062149523,1.136427566647761e-08,-0.11605977834154349,-0.05693196002015121,0.08657198717662122,1.1364802398537087e-08,0.056931840471669784,0.11605966001985403
Agfg2,-0.08645941387992528,1.1873689923803899e-08,-0.11594776406895259,-0.05681878511163264,0.08645934589461589,1.187400383817247e-08,0.056818716835425026,0.11594769649247996
Celf1,-0.08632848818062745,1.2493405012298678e-08,-0.1158176251991135,-0.05668729971615557,0.0863284190947335,1.2493740166713973e-08,0.05668723033519676,0.11581755652814059
Syt17,-0.08621938872098817,1.3033702958257114e-08,-0.11570918062555392,-0.056577734651018056,0.08621948096340247,1.3033236696684381e-08,0.056577827286795224,0.11570927231456607
9030622O22Rik,-0.08621181624277709,1.3072035178247571e-08,-0.11570165357620195,-0.05657012988211833,0.08621172786158667,1.3072483213445728e-08,0.056570041124071664,0.11570156572520852
Tnik,-0.08611817440109605,1.355519669293987e-08,-0.11560857323134302,-0.05647608901557563,0.0861181780769058,1.3555177390835638e-08,0.056476092707038364,0.11560857688512201
Ggnbp2,-0.08610998306724198,1.359827670553338e-08,-0.11560043098987134,-0.05646786280198,0.08611001148588356,1.3598127016119568e-08,0.056467891341624804,0.11560045923820088
9330182L06Rik,-0.08604499732218139,1.394479448717286e-08,-0.1155358345775733,-0.056402600481969795,0.08604492621964259,1.3945178276323855e-08,0.0564025290769621,0.11553576390087664
Kcnh2,-0.08604066737929959,1.3968184872680483e-08,-0.11553153056672633,-0.05639825212014419,0.08604055864716607,1.3968772734593174e-08,0.05639814292549455,0.11553142248577547
Zranb1,-0.08587614927836054,1.488569100189975e-08,-0.11536799694457209,-0.05623303501635231,0.08587605068045741,1.4886258038286762e-08,0.05623293600001417,0.11536789893620095
Rabep1,-0.08585362952253048,1.5015748169526672e-08,-0.11534561182290369,-0.05621041970513032,0.08585359381693611,1.501595525156882e-08,0.056210383848054817,0.11534557633075111
Atp6v0a1,-0.08583951302132811,1.5097836283943822e-08,-0.11533157970180534,-0.05619624332057347,0.08583939361853914,1.5098532471522388e-08,0.056196123411319056,0.11533146101268547
Usp7,-0.08575681245755074,1.558756873168191e-08,-0.1152493732366686,-0.05611319217435411,0.08575669313280324,1.5588286364024687e-08,0.0561130723440641,0.1152492546245409
Iqgap1,-0.08569331319522636,1.597402838970685e-08,-0.11518625307967455,-0.05604942400574229,0.08569342346971622,1.5973349258741446e-08,0.05604953474701225,0.11518636269600656
Klf12,-0.08568083493157119,1.6051057717320076e-08,-0.11517384928614888,-0.056036892927644785,0.08568076299310898,1.605150284296609e-08,0.05603682068472898,0.11517377777698785
Sez6,-0.08563315187360926,1.6348744529810553e-08,-0.11512645071538816,-0.055989008136438756,0.08563302639926862,1.634953489578293e-08,0.05598888213143232,0.11512632598947678
Hmgn3,-0.08558072008818686,1.6682264744960995e-08,-0.11507433159404894,-0.055936354684698625,0.08558078442319682,1.6681851488868363e-08,0.05593641929159723,0.11507439554551237
Mrfap1,-0.08554982170591306,1.6881893387171578e-08,-0.1150436173906506,-0.05590532575027939,0.08554978077639996,1.6882159356693773e-08,0.05590528464786851,0.11504357670507248
Azin1,-0.08554165108307007,1.6935068719898653e-08,-0.1150354954617751,-0.05589712061441438,0.08554145811879646,1.69363265162635e-08,0.05589692683510071,0.11503530364745135
Mef2a,-0.0854550475420946,1.7508783317553772e-08,-0.11494940780428174,-0.05581015150292785,0.0854551084370245,1.7508373360216898e-08,0.05581021265474913,0.11494946833662588
Tfrc,-0.0854186636005682,1.7755400781160142e-08,-0.114913240463933,-0.055773614111850944,0.08541872165498146,1.7755004604268924e-08,0.05577367241104588,0.11491329817279854
Kcnn3,-0.08539347305269375,1.7928119048212836e-08,-0.1148881998348229,-0.055748317369164524,0.08539339396363678,1.7928663879597754e-08,0.055748237946754854,0.11488812121639672
Pacsin1,-0.08538555591979288,1.798273865316164e-08,-0.11488032981212284,-0.055740366868175344,0.08538553851971575,1.798285887245495e-08,0.055740349394766804,0.11488031251557926
Sptb,-0.08531226121467843,1.849612126493771e-08,-0.11480747106488227,-0.055666763428702144,0.08531223322272445,1.8496320021855573e-08,0.05566673531890108,0.11480744323936416
Brsk2,-0.08529281426060124,1.8634705097920536e-08,-0.11478813972827753,-0.05564723461361347,0.08529275460214339,1.8635131785512938e-08,0.05564717470406113,0.11478808042447121
Fndc3b,-0.08528373282361462,1.8699766361532224e-08,-0.11477911227527121,-0.055638114956527006,0.08528365353258127,1.8700335388336045e-08,0.05563803533181151,0.11477903345555653
Abhd2,-0.0851921430281843,1.9368380120420617e-08,-0.11468806665678224,-0.05554613997315223,0.08519203409121139,1.936918901800346e-08,0.055546030578336035,0.11468795836675875
Nrp1,-0.08513510692302562,1.9796410248558654e-08,-0.11463136917888828,-0.05548886425246883,0.08513503825890123,1.9796931032541335e-08,0.05548879529999579,0.1146313009223117
Clstn3,-0.08512666472153434,1.9860540011948026e-08,-0.11462297708299922,-0.05548038660085249,0.0851266550991611,1.9860613221585325e-08,0.05548037693807585,0.1146229675177337
Ago1,-0.08483163695859701,2.223275279619529e-08,-0.11432969770517076,-0.05518412265504546,0.08483150426413193,2.2233879209795817e-08,0.05518398940575762,0.11432956579591905
Myo5a,-0.0847541990063326,2.2899606301251506e-08,-0.1142527178115865,-0.055106361098347045,0.08475416484533785,2.2899904716025434e-08,0.055106326794676704,0.11425268385258167
Rtn2,-0.08467388134333644,2.3611748779263604e-08,-0.11417287486700892,-0.05502570817688479,0.08467388897091573,2.3611680139357203e-08,0.05502571583628441,0.1141728824495234
Mgat5b,-0.08457220343950796,2.4544150330322434e-08,-0.11407179738496351,-0.05492360640851402,0.08457216259888466,2.454453192601164e-08,0.054923565397763045,0.11407175678538692
Rasal2,-0.0845095884585844,2.513600574811839e-08,-0.11400955185012662,-0.05486073071308106,0.08450964763634906,2.51354398996539e-08,0.05486079013713743,0.11400961067883507
Fgf13,-0.08443713280702521,2.583816515855161e-08,-0.11393752341832557,-0.05478797366616865,0.08443708932842423,2.583859216268926e-08,0.05478793000680332,0.11393748019599409
Hes6,-0.08437853449656048,2.6419915795754364e-08,-0.11387927039384312,-0.05472913183331502,0.08437854086454712,2.6419851890855464e-08,0.05472913822775449,0.1138792767243179
Adamtsl2,-0.08432049930766172,2.7008588815025546e-08,-0.11382157697284345,-0.0546708556652145,0.08432043932572052,2.7009203766195335e-08,0.054670795434315106,0.11382151734403162
Rph3al,-0.08430289027189926,2.7189705873327996e-08,-0.11380407159694515,-0.05465317355148978,0.08430280374402482,2.719059875430777e-08,0.05465308666456829,0.11380398557839282
Cltc,-0.08421580879158913,2.8102836746144687e-08,-0.1137175024736287,-0.05456573095411115,0.08421572059701703,2.810377645460771e-08,0.05456564239403663,0.11371741479773555
Ncapd2,-0.08418496107359602,2.843338310818213e-08,-0.11368683614537309,-0.05453475542319709,0.08418494561624597,2.8433549681622444e-08,0.05453473990181612,0.11368682077890073
Zfhx2,-0.08418253729601538,2.8459514089178317e-08,-0.1136844266176277,-0.054532321605473486,0.08418224242990999,2.846269465785865e-08,0.05453202551795254,0.11368413348507081
Glce,-0.08413458835026091,2.8981269955245843e-08,-0.11363675950122239,-0.05448417411067167,0.08413457833108288,2.898137994217667e-08,0.05448416405002021,0.11363674954091985
Rad21,-0.08397819829527357,3.074830015072267e-08,-0.11348128771557561,-0.05432713742727749,0.08397822252813766,3.0748018418051805e-08,0.05432716176022397,0.11348131180626449
Sorbs1,-0.0839436915451287,3.115202760741784e-08,-0.11344698338278479,-0.054292488199051664,0.08394364420910568,3.115258495153209e-08,0.054292440667627624,0.11344693632438758
D130043K22Rik,-0.08389745694314145,3.170103605343349e-08,-0.11340101988371978,-0.054246062806716754,0.08389737419225203,3.1702027031628985e-08,0.05424597971446488,0.11340093761793832
Mecp2,-0.08389696904268282,3.1706879308987215e-08,-0.11340053484345897,-0.054245572893585996,0.08389677782017492,3.170916973717525e-08,0.0542453808822567,0.11340034474194269
Cul1,-0.083889518411603,3.179624035597437e-08,-0.11339312788814529,-0.05423809152916285,0.08388950621664643,3.179638681928857e-08,0.054238079283905644,0.11339311576467315
Kcnq2,-0.08386299589884784,3.2116331121252823e-08,-0.11336676082433769,-0.05421145963987546,0.08386288140573442,3.211771964769239e-08,0.05421134467469388,0.11336664700218049
Scg5,-0.08385133908478569,3.225799940168331e-08,-0.11335517231793654,-0.05419975476747224,0.08385134076832099,3.225797889755959e-08,0.054199756457947786,0.11335517399160709
Svip,-0.08376602265657399,3.331347755076743e-08,-0.11327035559031737,-0.05411408684748713,0.08376605810440707,3.33130321373345e-08,0.0541141224412697,0.11327039083062088
Ephb3,-0.08372737685309856,3.3802524826603944e-08,-0.11323193599483301,-0.0540752819723408,0.08372740945953368,3.3802109285874684e-08,0.05407531471295091,0.11323196841044794
Plk5,-0.08371930753379954,3.390551372256543e-08,-0.11322391389706966,-0.054067179449868843,0.08371909091512611,3.3908282620108565e-08,0.05406696193991911,0.11322369854599243
Nebl,-0.08369912207989386,3.4164475239219286e-08,-0.11320384655129075,-0.05404691095511453,0.08369896915142883,3.416644447619635e-08,0.05404675739761105,0.11320369451754132
