source,target,sign
ASCL1,RNF130,0
ASCL1,RNF141,0
ASCL1,RNF144A,0
ASCL1,RNF144B,0
ASCL1,RNF152,0
ASCL1,RNF157,0
ASCL1,RNF208,0
ASCL1,RNF215,0
ASCL1,RNF220,0
ASCL1,RNF32,0
ASCL1,RNF38,0
ASCL1,RNF4,0
ASCL1,RNF7,0
ASCL1,RNF8,0
ASCL1,RNFT1,0
ASCL1,RNGTT,0
ASCL1,RNMTL1,0
ASCL1,RNPS1,0
ASCL1,ROBO1,0
ASCL1,ROCK1,0
ASCL1,ROD1,0
ASCL1,ROPN1,0
ASCL1,ROPN1L,0
ASCL1,RORA,0
ASCL1,RPA1,0
ASCL1,RPAP2,0
ASCL1,RPAP3,0
ASCL1,RPE,0
ASCL1,RPH3AL,0
ASCL1,RPIA,0
ASCL1,RPL10L,0
ASCL1,RPL11,0
ASCL1,RPL27A,0
ASCL1,RPL31,0
ASCL1,RPL32,0
ASCL1,RPL38,0
ASCL1,RPLP1,0
ASCL1,RPN1,0
ASCL1,RPP40,0
ASCL1,RPRD1B,0
ASCL1,RPS14,0
ASCL1,RPS19BP1,0
ASCL1,RPS24,0
ASCL1,RPS27L,0
ASCL1,RPS6KA1,0
ASCL1,RPS6KA2,0
ASCL1,RPS6KA4,0
ASCL1,RPS6KC1,0
ASCL1,RPTOR,0
ASCL1,RRAGC,0
ASCL1,RRAS2,0
ASCL1,RREB1,0
ASCL1,RRM2,0
ASCL1,RRP1B,0
ASCL1,RSL24D1,0
ASCL1,RSPO4,0
ASCL1,RTL1,0
ASCL1,RTN1,0
ASCL1,RTN4RL1,0
ASCL1,RUNX1,0
ASCL1,RUNX1T1,0
ASCL1,RUNX3,0
ASCL1,RYBP,0
ASCL1,RYR2,0
ASCL1,S100A16,0
ASCL1,S100A6,0
ASCL1,S100A7A,0
ASCL1,S100B,0
ASCL1,S100G,0
ASCL1,SALL3,0
ASCL1,SAMD8,0
ASCL1,SAP30L,0
ASCL1,SATB1,0
ASCL1,SBK1,0
ASCL1,SCAF11,0
ASCL1,SCG2,0
ASCL1,SCG3,0
ASCL1,SCGB1A1,0
ASCL1,SCGN,0
ASCL1,SCLT1,0
ASCL1,SCML4,0
ASCL1,SCN3B,0
ASCL1,SCN4B,0
ASCL1,SCN5A,0
ASCL1,SCUBE1,0
ASCL1,SCYL1,0
ASCL1,SDC1,0
ASCL1,SDC3,0
ASCL1,SDC4,0
ASCL1,SDHAF1,0
ASCL1,SDK1,0
ASCL1,SDK2,0
ASCL1,SDPR,0
ASCL1,SDR42E1,0
ASCL1,SEC11A,0
ASCL1,SEC14L1,0
ASCL1,SEC14L5,0
ASCL1,SEC16B,0
ASCL1,SEC22B,0
ASCL1,SEC22C,0
ASCL1,SEC23A,0
ASCL1,SEC23IP,0
ASCL1,SEL1L,0
ASCL1,SELE,0
ASCL1,SEMA3E,0
ASCL1,SEMA3F,0
ASCL1,SEMA4A,0
ASCL1,SEMA4B,0
ASCL1,SEMA4C,0
ASCL1,SEMA6B,0
ASCL1,2016-09-15 00:00:00,0
ASCL1,SEPN1,0
ASCL1,2016-09-07 00:00:00,0
ASCL1,2016-09-09 00:00:00,0
ASCL1,SEPW1,0
ASCL1,SEPX1,0
ASCL1,SERGEF,0
ASCL1,SERINC1,0
ASCL1,SERP2,0
ASCL1,SERPINA1F,0
ASCL1,SERPINA6,0
ASCL1,SERPINH1,0
ASCL1,SERTAD1,0
ASCL1,SERTAD2,0
ASCL1,SETBP1,0
ASCL1,SETD3,0
ASCL1,SETD4,0
ASCL1,SEZ6L,0
ASCL1,SFRP5,0
ASCL1,SFT2D2,0
ASCL1,SFTPC,0
ASCL1,SFXN1,0
ASCL1,SGCD,0
ASCL1,SGCZ,0
ASCL1,SGIP1,0
ASCL1,SGK1,0
ASCL1,SGMS1,0
ASCL1,SGMS2,0
ASCL1,SGSM1,0
ASCL1,SH2D1A,0
ASCL1,SH2D2A,0
ASCL1,SH2D4A,0
ASCL1,SH2D4B,0
ASCL1,SH2D5,0
ASCL1,SH2D7,0
ASCL1,SH3BGRL3,0
ASCL1,SH3GLB1,0
ASCL1,SH3PXD2A,0
ASCL1,SH3RF1,0
ASCL1,SH3RF2,0
ASCL1,SH3TC1,0
ASCL1,SH3YL1,0
ASCL1,SHB,0
ASCL1,SHE,0
ASCL1,SHFM1,0
ASCL1,SHH,0
ASCL1,SHISA2,0
ASCL1,SHISA6,0
ASCL1,SHISA9,0
ASCL1,SHOX2,0
ASCL1,SHQ1,0
ASCL1,SHROOM3,0
ASCL1,SIDT1,0
ASCL1,SIK1,0
ASCL1,SIK3,0
ASCL1,SIL1,0
ASCL1,SIPA1L1,0
ASCL1,SIPA1L2,0
ASCL1,SIPA1L3,0
ASCL1,SIVA1,0
ASCL1,SIX1,0
ASCL1,SIX6,0
ASCL1,SKAP1,0
ASCL1,SKOR2,0
ASCL1,SLC10A4,0
ASCL1,SLC12A2,0
ASCL1,SLC12A3,0
ASCL1,SLC12A4,0
ASCL1,SLC12A7,0
ASCL1,SLC12A8,0
ASCL1,SLC13A1,0
ASCL1,SLC13A2,0
ASCL1,SLC13A3,0
ASCL1,SLC13A5,0
ASCL1,SLC14A2,0
ASCL1,SLC15A1,0
ASCL1,SLC15A4,0
ASCL1,SLC15A5,0
ASCL1,SLC16A12,0
ASCL1,SLC16A6,0
ASCL1,SLC16A8,0
ASCL1,SLC16A9,0
ASCL1,SLC18A3,0
ASCL1,SLC19A1,0
ASCL1,SLC19A3,0
ASCL1,SLC1A2,0
ASCL1,SLC1A3,0
ASCL1,SLC1A4,0
ASCL1,SLC1A5,0
ASCL1,SLC1A7,0
ASCL1,SLC22A1,0
ASCL1,SLC22A12,0
ASCL1,SLC22A15,0
ASCL1,SLC22A20,0
ASCL1,SLC23A2,0
ASCL1,SLC24A2,0
ASCL1,SLC24A3,0
ASCL1,SLC24A6,0
ASCL1,SLC25A1,0
ASCL1,SLC25A13,0
ASCL1,SLC25A26,0
ASCL1,SLC25A33,0
ASCL1,SLC25A36,0
ASCL1,SLC25A37,0
ASCL1,SLC25A39,0
ASCL1,SLC25A42,0
ASCL1,SLC25A47,0
ASCL1,SLC25A48,0
ASCL1,SLC26A7,0
ASCL1,SLC27A2,0
ASCL1,SLC28A3,0
ASCL1,SLC29A3,0
ASCL1,SLC2A10,0
ASCL1,SLC2A9,0
ASCL1,SLC30A3,0
ASCL1,SLC30A6,0
ASCL1,SLC30A8,0
ASCL1,SLC31A2,0
ASCL1,SLC35A3,0
ASCL1,SLC35B1,0
ASCL1,SLC35B2,0
ASCL1,SLC35C2,0
ASCL1,SLC35D3,0
ASCL1,SLC35F3,0
ASCL1,SLC35F5,0
ASCL1,SLC36A1,0
ASCL1,SLC36A4,0
ASCL1,SLC37A1,0
ASCL1,SLC37A3,0
ASCL1,SLC38A1,0
ASCL1,SLC38A11,0
ASCL1,SLC38A9,0
ASCL1,SLC39A11,0
ASCL1,SLC39A14,0
ASCL1,SLC39A2,0
ASCL1,SLC41A2,0
ASCL1,SLC41A3,0
ASCL1,SLC43A1,0
ASCL1,SLC44A1,0
ASCL1,SLC44A2,0
ASCL1,SLC44A3,0
ASCL1,SLC45A1,0
ASCL1,SLC45A4,0
ASCL1,SLC46A2,0
ASCL1,SLC47A1,0
ASCL1,SLC48A1,0
ASCL1,SLC4A1,0
ASCL1,SLC4A10,0
ASCL1,SLC4A3,0
ASCL1,SLC5A10,0
ASCL1,SLC5A6,0
ASCL1,SLC6A5,0
ASCL1,SLC6A6,0
ASCL1,SLC6A7,0
ASCL1,SLC6A9,0
ASCL1,SLC7A1,0
ASCL1,SLC7A10,0
ASCL1,SLC7A11,0
ASCL1,SLC7A14,0
ASCL1,SLC7A15,0
ASCL1,SLC7A5,0
ASCL1,SLC8A1,0
ASCL1,SLC8A3,0
ASCL1,SLC9A9,0
ASCL1,SLCO3A1,0
ASCL1,SLCO4A1,0
ASCL1,SLCO4C1,0
ASCL1,SLCO6B1,0
ASCL1,SLIT1,0
ASCL1,SLITRK1,0
ASCL1,SLK,0
ASCL1,SLURP1,0
ASCL1,SMAD1,0
ASCL1,SMAD2,0
ASCL1,SMAD3,0
ASCL1,SMAD5,0
ASCL1,SMAD7,0
ASCL1,SMAD9,0
ASCL1,SMAP2,0
ASCL1,SMARCA5,0
ASCL1,SMARCB1,0
ASCL1,SMC1A,0
ASCL1,SMEK1,0
ASCL1,SMG1,0
ASCL1,SMNDC1,0
ASCL1,SMOC1,0
ASCL1,SMOC2,0
ASCL1,SMPD2,0
ASCL1,SMPD3,0
ASCL1,SMYD2,0
ASCL1,SNAI1,0
ASCL1,SNAI2,0
ASCL1,SNAP25,0
ASCL1,SNAP91,0
ASCL1,SNCA,0
ASCL1,SND1,0
ASCL1,SNRK,0
ASCL1,SNRPA1,0
ASCL1,SNTA1,0
ASCL1,SNTB1,0
ASCL1,SNTG2,0
ASCL1,SNTN,0
ASCL1,SNX1,0
ASCL1,SNX11,0
ASCL1,SNX14,0
ASCL1,SNX18,0
ASCL1,SNX20,0
ASCL1,SNX22,0
ASCL1,SNX27,0
ASCL1,SNX29,0
ASCL1,SNX30,0
ASCL1,SNX32,0
ASCL1,SNX33,0
ASCL1,SNX4,0
ASCL1,SNX6,0
ASCL1,SNX8,0
ASCL1,SNX9,0
ASCL1,SOAT1,0
ASCL1,SOBP,0
ASCL1,SOCS1,0
ASCL1,SOCS2,0
ASCL1,SOCS3,0
ASCL1,SOCS5,0
ASCL1,SOCS7,0
ASCL1,SOD1,0
ASCL1,SOD3,0
ASCL1,SOHLH1,0
ASCL1,SORBS1,0
ASCL1,SORBS2,0
ASCL1,SORCS1,0
ASCL1,SORCS2,0
ASCL1,SORD,0
ASCL1,SOWAHB,0
ASCL1,SOX1,0
ASCL1,SOX11,0
ASCL1,SOX2,0
ASCL1,SOX21,0
ASCL1,SOX4,0
ASCL1,SOX5,0
ASCL1,SOX6,0
ASCL1,SOX9,0
ASCL1,SP100,0
ASCL1,SP3,0
ASCL1,SP5,0
ASCL1,SPACA4,0
ASCL1,SPACA7,0
ASCL1,SPAG17,0
ASCL1,SPAST,0
ASCL1,SPATA18,0
ASCL1,SPATA19,0
ASCL1,SPATA21,0
ASCL1,SPATA4,0
ASCL1,SPATS1,0
ASCL1,SPATS2,0
ASCL1,SPC24,0
ASCL1,SPCS2,0
ASCL1,SPDEF,0
ASCL1,SPECC1L,0
ASCL1,SPEER2,0
ASCL1,SPEER4B,0
ASCL1,SPEER4D,0
ASCL1,SPEG,0
ASCL1,SPEN,0
ASCL1,SPESP1,0
ASCL1,SPHK1,0
ASCL1,SPINT2,0
ASCL1,SPIRE2,0
ASCL1,SPNB1,0
ASCL1,SPOCK1,0
ASCL1,SPON1,0
ASCL1,SPRED2,0
ASCL1,SPSB1,0
ASCL1,SPTLC3,0
ASCL1,SQLE,0
ASCL1,SQRDL,0
ASCL1,SRCRB4D,0
ASCL1,SRD5A2,0
ASCL1,SREBF1,0
ASCL1,SREBF2,0
ASCL1,SRF,0
ASCL1,SRGAP1,0
ASCL1,SRGAP3,0
ASCL1,SRL,0
ASCL1,SRP9,0
ASCL1,SRPRB,0
ASCL1,SRRM4,0
ASCL1,SRSF12,0
ASCL1,SSBP3,0
ASCL1,SSPN,0
ASCL1,SSTR1,0
ASCL1,SSTR2,0
ASCL1,SSTR5,0
ASCL1,SSX2IP,0
ASCL1,ST14,0
ASCL1,ST18,0
ASCL1,ST3GAL5,0
ASCL1,ST5,0
ASCL1,ST6GALNAC1,0
ASCL1,ST8SIA1,0
ASCL1,ST8SIA2,0
ASCL1,ST8SIA3,0
ASCL1,ST8SIA4,0
ASCL1,STAB2,0
ASCL1,STAC,0
ASCL1,STAM2,0
ASCL1,STAT3,0
ASCL1,STAT4,0
ASCL1,STAT5A,0
ASCL1,STC1,0
ASCL1,STC2,0
ASCL1,STFA3,0
ASCL1,STK11,0
ASCL1,STK11IP,0
ASCL1,STK24,0
ASCL1,STK25,0
ASCL1,STK31,0
ASCL1,STK33,0
ASCL1,STK40,0
ASCL1,STOML3,0
ASCL1,STON1,0
ASCL1,STOX1,0
ASCL1,STRC,0
ASCL1,STRN3,0
ASCL1,STT3B,0
ASCL1,STX6,0
ASCL1,STX8,0
ASCL1,STXBP1,0
ASCL1,STXBP6,0
ASCL1,SUCLG2,0
ASCL1,SUCNR1,0
ASCL1,SUGP1,0
ASCL1,SULF2,0
ASCL1,SULT4A1,0
ASCL1,SUN1,0
ASCL1,SUN2,0
ASCL1,SUN3,0
ASCL1,SUSD1,0
ASCL1,SUSD2,0
ASCL1,SV2B,0
ASCL1,SVIL,0
ASCL1,SYCE1L,0
ASCL1,SYCP3,0
ASCL1,SYF2,0
ASCL1,SYK,0
ASCL1,SYNE1,0
ASCL1,SYNJ2,0
ASCL1,SYNM,0
ASCL1,SYNPO,0
ASCL1,SYNPO2,0
ASCL1,SYPL,0
ASCL1,SYT1,0
ASCL1,SYT13,0
ASCL1,SYT14,0
ASCL1,SYT16,0
ASCL1,SYT17,0
ASCL1,SYT2,0
ASCL1,SYT7,0
ASCL1,SYT9,0
ASCL1,TAB1,0
ASCL1,TAB2,0
ASCL1,TAC2,0
ASCL1,TACR2,0
ASCL1,TAF1B,0
ASCL1,TAF2,0
ASCL1,TAF4A,0
ASCL1,TAF5L,0
ASCL1,TAF7,0
ASCL1,TAF8,0
ASCL1,TALDO1,0
ASCL1,TAPT1,0
ASCL1,TARS,0
ASCL1,TAS1R2,0
ASCL1,TAS2R118,0
ASCL1,TATDN2,0
ASCL1,TBATA,0
ASCL1,TBC1D1,0
ASCL1,TBC1D10A,0
ASCL1,TBC1D16,0
ASCL1,TBC1D22A,0
ASCL1,TBC1D22B,0
ASCL1,TBC1D30,0
ASCL1,TBC1D7,0
ASCL1,TBC1D8,0
ASCL1,TBC1D9B,0
ASCL1,TBX1,0
ASCL1,TBX15,0
ASCL1,TBX18,0
ASCL1,TBX19,0
ASCL1,TBX2,0
ASCL1,TBX20,0
ASCL1,TBX3,0
ASCL1,TCERG1L,0
ASCL1,TCF12,0
ASCL1,TCF25,0
ASCL1,TCF4,0
ASCL1,TCL1,0
ASCL1,TCP10A,0
ASCL1,TCP11,0
ASCL1,TCTEX1D1,0
ASCL1,TCTEX1D4,0
ASCL1,TDH,0
ASCL1,TEAD1,0
ASCL1,TECR,0
ASCL1,TEF,0
ASCL1,TEK,0
ASCL1,TEKT4,0
ASCL1,TEKT5,0
ASCL1,TET2,0
ASCL1,TET3,0
ASCL1,TEX2,0
ASCL1,TFAP2B,0
ASCL1,TFAP2C,0
ASCL1,TFAP2E,0
ASCL1,TFAP4,0
ASCL1,TFCP2L1,0
ASCL1,TFDP1,0
ASCL1,TFDP2,0
ASCL1,TFF3,0
ASCL1,TFRC,0
ASCL1,TGFA,0
ASCL1,TGFB2,0
ASCL1,TGFB3,0
ASCL1,TGFBR1,0
ASCL1,TGFBR3,0
ASCL1,TGIF1,0
ASCL1,TGM2,0
ASCL1,TGM5,0
ASCL1,TGM7,0
ASCL1,TH1L,0
ASCL1,THA1,0
ASCL1,THAP1,0
ASCL1,THBS1,0
ASCL1,THBS2,0
ASCL1,THEMIS,0
ASCL1,THOC3,0
ASCL1,THOC7,0
ASCL1,THPO,0
ASCL1,THRA,0
ASCL1,THRB,0
ASCL1,THSD4,0
ASCL1,THSD7A,0
ASCL1,THTPA,0
ASCL1,THUMPD2,0
ASCL1,TIAM1,0
ASCL1,TIGD4,0
ASCL1,TIMD4,0
ASCL1,TIMM13,0
ASCL1,TIMM8A2,0
ASCL1,TIMP2,0
ASCL1,TIMP3,0
ASCL1,TINAG,0
ASCL1,TJP2,0
ASCL1,TKT,0
ASCL1,TLE1,0
ASCL1,TLE3,0
ASCL1,TLE4,0
ASCL1,TLK1,0
ASCL1,TLN2,0
ASCL1,TLR4,0
ASCL1,TM2D3,0
ASCL1,TM4SF19,0
ASCL1,TM6SF1,0
ASCL1,TM6SF2,0
ASCL1,TM7SF2,0
ASCL1,TM9SF3,0
ASCL1,TM9SF4,0
ASCL1,TMC1,0
ASCL1,TMC6,0
ASCL1,TMCC2,0
ASCL1,TMCC3,0
ASCL1,TMCO1,0
ASCL1,TMCO5,0
ASCL1,TMCO5B,0
ASCL1,TMCO7,0
ASCL1,TMEFF1,0
ASCL1,TMEFF2,0
ASCL1,TMEM106B,0
ASCL1,TMEM110,0
ASCL1,TMEM115,0
ASCL1,TMEM116,0
ASCL1,TMEM117,0
ASCL1,TMEM131,0
ASCL1,TMEM132C,0
ASCL1,TMEM132D,0
ASCL1,TMEM132E,0
ASCL1,TMEM140,0
ASCL1,TMEM143,0
ASCL1,TMEM154,0
ASCL1,TMEM158,0
ASCL1,TMEM161A,0
ASCL1,TMEM163,0
ASCL1,TMEM164,0
ASCL1,TMEM167,0
ASCL1,TMEM17,0
ASCL1,TMEM170B,0
ASCL1,TMEM171,0
ASCL1,TMEM173,0
ASCL1,TMEM174,0
ASCL1,TMEM181A,0
ASCL1,TMEM184A,0
ASCL1,TMEM191C,0
ASCL1,TMEM200A,0
ASCL1,TMEM201,0
ASCL1,TMEM211,0
ASCL1,TMEM212,0
ASCL1,TMEM229A,0
ASCL1,TMEM229B,0
ASCL1,TMEM231,0
ASCL1,TMEM232,0
ASCL1,TMEM44,0
ASCL1,TMEM45B,0
ASCL1,TMEM48,0
ASCL1,TMEM53,0
ASCL1,TMEM57,0
ASCL1,TMEM64,0
ASCL1,TMEM66,0
ASCL1,TMEM80,0
ASCL1,TMPO,0
ASCL1,TMPRSS13,0
ASCL1,TMPRSS15,0
ASCL1,TMPRSS6,0
ASCL1,TMSB4X,0
ASCL1,TMTC2,0
ASCL1,TMTC4,0
ASCL1,TMX1,0
ASCL1,TNFAIP8,0
ASCL1,TNFAIP8L1,0
ASCL1,TNFRSF18,0
ASCL1,TNFRSF19,0
ASCL1,TNFRSF21,0
ASCL1,TNFRSF25,0
ASCL1,TNFSF10,0
ASCL1,TNIK,0
ASCL1,TNK2,0
ASCL1,TNKS,0
ASCL1,TNNI3K,0
ASCL1,TNP1,0
ASCL1,TNR,0
ASCL1,TNRC18,0
ASCL1,TNRC6B,0
ASCL1,TNRC6C,0
ASCL1,TNS1,0
ASCL1,TNS3,0
ASCL1,TOB2,0
ASCL1,TOLLIP,0
ASCL1,TOM1L2,0
ASCL1,TOMM20,0
ASCL1,TOMM34,0
ASCL1,TOMM5,0
ASCL1,TOX,0
ASCL1,TOX2,0
ASCL1,TOX3,0
ASCL1,TPCN1,0
ASCL1,TPCN2,0
ASCL1,TPD52,0
ASCL1,TPM1,0
ASCL1,TPO,0
ASCL1,TPRA1,0
ASCL1,TPRG,0
ASCL1,TRABD,0
ASCL1,TRAF3IP2,0
ASCL1,TRAF3IP3,0
ASCL1,TRAF4,0
ASCL1,TRAF6,0
ASCL1,TRAF7,0
ASCL1,TRAK1,0
ASCL1,TRAM1,0
ASCL1,TRAM2,0
ASCL1,TRAPPC8,0
ASCL1,TRH,0
ASCL1,TRIB1,0
ASCL1,TRIB2,0
ASCL1,TRIL,0
ASCL1,TRIM11,0
ASCL1,TRIM14,0
ASCL1,TRIM2,0
ASCL1,TRIM28,0
ASCL1,TRIM29,0
ASCL1,TRIM3,0
ASCL1,TRIM32,0
ASCL1,TRIM42,0
ASCL1,TRIM46,0
ASCL1,TRIM55,0
ASCL1,TRIM61,0
ASCL1,TRIM67,0
ASCL1,TRIM71,0
ASCL1,TRIM8,0
ASCL1,TRIML1,0
ASCL1,TRIO,0
ASCL1,TRIT1,0
ASCL1,TRMT5,0
ASCL1,TRMT61A,0
ASCL1,TRMU,0
ASCL1,TROVE2,0
ASCL1,TRP53BP1,0
ASCL1,TRP53BP2,0
ASCL1,TRP53I11,0
ASCL1,TRP53I13,0
ASCL1,TRP63,0
ASCL1,TRP73,0
ASCL1,TRPA1,0
ASCL1,TRPC7,0
ASCL1,TRPM1,0
ASCL1,TRPS1,0
ASCL1,TRPV6,0
ASCL1,TSC2,0
ASCL1,TSEN15,0
ASCL1,TSGA14,0
ASCL1,TSHZ1,0
ASCL1,TSHZ2,0
ASCL1,TSHZ3,0
ASCL1,TSNAX,0
ASCL1,TSPAN14,0
ASCL1,TSPAN15,0
ASCL1,TSPAN17,0
ASCL1,TSPAN18,0
ASCL1,TSPAN2,0
ASCL1,TSPAN3,0
ASCL1,TSPAN5,0
ASCL1,TSR2,0
ASCL1,TSSC1,0
ASCL1,TSX,0
ASCL1,TTC14,0
ASCL1,TTC21A,0
ASCL1,TTC28,0
ASCL1,TTC29,0
ASCL1,TTC34,0
ASCL1,TTC39A,0
ASCL1,TTC7,0
ASCL1,TTC7B,0
ASCL1,TTC8,0
ASCL1,TTLL10,0
ASCL1,TTLL5,0
ASCL1,TTLL7,0
ASCL1,TTPA,0
ASCL1,TTYH3,0
ASCL1,TUBA3A,0
ASCL1,TUBA3B,0
ASCL1,TUBB6,0
ASCL1,TUBE1,0
ASCL1,TUBG1,0
ASCL1,TUBGCP3,0
ASCL1,TUBGCP4,0
ASCL1,TULP1,0
ASCL1,TULP4,0
ASCL1,TWIST1,0
ASCL1,TWSG1,0
ASCL1,TXN2,0
ASCL1,TXNIP,0
ASCL1,TYK2,0
ASCL1,TYW3,0
ASCL1,UACA,0
ASCL1,UAP1L1,0
ASCL1,UBA5,0
ASCL1,UBAC1,0
ASCL1,UBE2D1,0
ASCL1,UBE2D2,0
ASCL1,UBE2E3,0
ASCL1,UBE2G2,0
ASCL1,UBE2K,0
ASCL1,UBE2V1,0
ASCL1,UBE2V2,0
ASCL1,UBE3B,0
ASCL1,UBE4B,0
ASCL1,UBIAD1,0
ASCL1,UBL7,0
ASCL1,UBN2,0
ASCL1,UBR3,0
ASCL1,UBR4,0
ASCL1,UBXN10,0
ASCL1,UBXN11,0
ASCL1,UBXN2B,0
ASCL1,UBXN7,0
ASCL1,UCHL4,0
ASCL1,UCHL5,0
ASCL1,UCK2,0
ASCL1,UCKL1,0
ASCL1,UCP3,0
ASCL1,UFM1,0
ASCL1,UGGT1,0
ASCL1,UIMC1,0
ASCL1,UMPS,0
ASCL1,UNC13C,0
ASCL1,UNC5A,0
ASCL1,UNC5B,0
ASCL1,UNC5C,0
ASCL1,UNC5CL,0
ASCL1,UNC93B1,0
ASCL1,UPB1,0
ASCL1,UPK3A,0
ASCL1,UPP1,0
ASCL1,UPP2,0
ASCL1,UQCR10,0
ASCL1,URB2,0
ASCL1,UROD,0
ASCL1,USP15,0
ASCL1,USP2,0
ASCL1,USP24,0
ASCL1,USP3,0
ASCL1,USP31,0
ASCL1,USP32,0
ASCL1,USP44,0
ASCL1,USP46,0
ASCL1,USP48,0
ASCL1,USP49,0
ASCL1,USP6NL,0
ASCL1,UST,0
ASCL1,UTP14B,0
ASCL1,UTP18,0
ASCL1,UTP20,0
ASCL1,UTP23,0
ASCL1,UTP6,0
ASCL1,UTRN,0
ASCL1,VAC14,0
ASCL1,VAMP3,0
ASCL1,VANGL1,0
ASCL1,VAT1L,0
ASCL1,VAV3,0
ASCL1,VCAM1,0
ASCL1,VCAN,0
ASCL1,VDAC2,0
ASCL1,VEGFA,0
ASCL1,VEPH1,0
ASCL1,VGLL3,0
ASCL1,VGLL4,0
ASCL1,VIL1,0
ASCL1,VIPR1,0
ASCL1,VMN1R229,0
ASCL1,VMN1R230,0
ASCL1,VPS13A,0
ASCL1,VPS13B,0
ASCL1,VPS13D,0
ASCL1,VPS18,0
ASCL1,VPS53,0
ASCL1,VPS8,0
ASCL1,VWA5B1,0
ASCL1,VWCE,0
ASCL1,VWF,0
ASCL1,WARS,0
ASCL1,WARS2,0
ASCL1,WASF2,0
ASCL1,WBP1,0
ASCL1,WBSCR16,0
ASCL1,WDFY2,0
ASCL1,WDFY3,0
ASCL1,WDR11,0
ASCL1,WDR17,0
ASCL1,WDR24,0
ASCL1,WDR37,0
ASCL1,WDR38,0
ASCL1,WDR4,0
ASCL1,WDR41,0
ASCL1,WDR72,0
ASCL1,WDR76,0
ASCL1,WDSUB1,0
ASCL1,WDYHV1,0
ASCL1,WFDC10,0
ASCL1,WFDC11,0
ASCL1,WFDC2,0
ASCL1,WFIKKN1,0
ASCL1,WHRN,0
ASCL1,WIPI1,0
ASCL1,WISP3,0
ASCL1,WLS,0
ASCL1,WNK2,0
ASCL1,WNT16,0
ASCL1,WNT3,0
ASCL1,WNT4,0
ASCL1,WNT5A,0
ASCL1,WNT6,0
ASCL1,WNT7A,0
ASCL1,WNT7B,0
ASCL1,WNT9A,0
ASCL1,WSB2,0
ASCL1,WSCD1,0
ASCL1,WSCD2,0
ASCL1,WWC1,0
ASCL1,XBP1,0
ASCL1,XKR6,0
ASCL1,XKR9,0
ASCL1,XPNPEP1,0
ASCL1,XPNPEP2,0
ASCL1,XRCC3,0
ASCL1,XRCC4,0
ASCL1,XRCC6BP1,0
ASCL1,XYLT1,0
ASCL1,YAP1,0
ASCL1,YES1,0
ASCL1,YIPF5,0
ASCL1,YME1L1,0
ASCL1,YPEL2,0
ASCL1,YPEL5,0
ASCL1,YTHDF1,0
ASCL1,YWHAG,0
ASCL1,YWHAZ,0
ASCL1,ZADH2,0
ASCL1,ZAP70,0
ASCL1,ZAR1L,0
ASCL1,ZBED3,0
ASCL1,ZBP1,0
ASCL1,ZBTB10,0
ASCL1,ZBTB17,0
ASCL1,ZBTB38,0
ASCL1,ZBTB40,0
ASCL1,ZBTB43,0
ASCL1,ZBTB44,0
ASCL1,ZBTB7C,0
ASCL1,ZC3H12C,0
ASCL1,ZC3H3,0
ASCL1,ZC3HAV1,0
ASCL1,ZC3HAV1L,0
ASCL1,ZCCHC13,0
ASCL1,ZCCHC24,0
ASCL1,ZCCHC8,0
ASCL1,ZDHHC14,0
ASCL1,ZDHHC19,0
ASCL1,ZDHHC20,0
ASCL1,ZDHHC21,0
ASCL1,ZDHHC22,0
ASCL1,ZDHHC23,0
ASCL1,ZDHHC25,0
ASCL1,ZFAND2A,0
ASCL1,ZFAND3,0
ASCL1,ZFAND5,0
ASCL1,ZFHX2,0
ASCL1,ZFHX3,0
ASCL1,ZFML,0
ASCL1,ZFP11,0
ASCL1,ZFP14,0
ASCL1,ZFP148,0
ASCL1,ZFP169,0
ASCL1,ZFP217,0
ASCL1,ZFP236,0
ASCL1,ZFP238,0
ASCL1,ZFP280B,0
ASCL1,ZFP341,0
ASCL1,ZFP354B,0
ASCL1,ZFP354C,0
ASCL1,ZFP366,0
ASCL1,ZFP367,0
ASCL1,ZFP36L1,0
ASCL1,ZFP37,0
ASCL1,ZFP407,0
ASCL1,ZFP42,0
ASCL1,ZFP423,0
ASCL1,ZFP445,0
ASCL1,ZFP462,0
ASCL1,ZFP474,0
ASCL1,ZFP507,0
ASCL1,ZFP516,0
ASCL1,ZFP518A,0
ASCL1,ZFP532,0
ASCL1,ZFP536,0
ASCL1,ZFP568,0
ASCL1,ZFP574,0
ASCL1,ZFP608,0
ASCL1,ZFP609,0
ASCL1,ZFP618,0
ASCL1,ZFP637,0
ASCL1,ZFP64,0
ASCL1,ZFP651,0
ASCL1,ZFP652,0
ASCL1,ZFP664,0
ASCL1,ZFP687,0
ASCL1,ZFP69,0
ASCL1,ZFP692,0
ASCL1,ZFP703,0
ASCL1,ZFP706,0
ASCL1,ZFP710,0
ASCL1,ZFP746,0
ASCL1,ZFP768,0
ASCL1,ZFP787,0
ASCL1,ZFP827,0
ASCL1,ZFP90,0
ASCL1,ZFP930,0
ASCL1,ZFP957,0
ASCL1,ZFPM1,0
ASCL1,ZFYVE21,0
ASCL1,ZFYVE27,0
ASCL1,ZFYVE28,0
ASCL1,ZG16,0
ASCL1,ZHX2,0
ASCL1,ZIC3,0
ASCL1,ZIC5,0
ASCL1,ZKSCAN2,0
