,cluster,attr,gene,perturb,score
3328,NE_4,458100449567199,ZBTB7A,activate,-0.010409
3329,NE_4,458100449567199,ZBTB7A,knockdown,-0.01012
3330,NE_4,458100449567199,ZEB1,activate,-0.011525
3331,NE_4,458100449567199,ZEB1,knockdown,-0.227147
3332,NE_4,459743241330890,ASCL1,activate,-0.017735
3333,NE_4,459743241330890,ASCL1,knockdown,-0.171638
3334,NE_4,459743241330890,CREB1,activate,0.016829
3335,NE_4,459743241330890,CREB1,knockdown,-0.000383
3336,NE_4,459743241330890,CUX1,activate,-0.026307
3337,NE_4,459743241330890,CUX1,knockdown,-0.015331
3338,NE_4,459743241330890,CUX2,activate,-0.02993
3339,NE_4,459743241330890,CUX2,knockdown,-0.052404
3340,NE_4,459743241330890,EGR1,activate,-0.184146
3341,NE_4,459743241330890,EGR1,knockdown,-0.026063
3342,NE_4,459743241330890,EHF,activate,0.025958
3343,NE_4,459743241330890,EHF,knockdown,-0.032265
3344,NE_4,459743241330890,ESR1,activate,0.006934
3345,NE_4,459743241330890,ESR1,knockdown,-0.069686
3346,NE_4,459743241330890,ETS1,activate,0.011847
3347,NE_4,459743241330890,ETS1,knockdown,0.047038
3348,NE_4,459743241330890,FOS,activate,-0.190244
3349,NE_4,459743241330890,FOS,knockdown,0.046307
3350,NE_4,459743241330890,FOXO3,activate,0.026899
3351,NE_4,459743241330890,FOXO3,knockdown,0.013659
3352,NE_4,459743241330890,GRHL2,activate,0.027596
3353,NE_4,459743241330890,GRHL2,knockdown,0.014983
3354,NE_4,459743241330890,HSF2,activate,0.02446
3355,NE_4,459743241330890,HSF2,knockdown,-0.191533
3356,NE_4,459743241330890,JUN,activate,-0.207526
3357,NE_4,459743241330890,JUN,knockdown,-0.037561
3358,NE_4,459743241330890,JUNB,activate,-0.346376
3359,NE_4,459743241330890,JUNB,knockdown,-0.011777
3360,NE_4,459743241330890,JUND,activate,-0.127596
3361,NE_4,459743241330890,JUND,knockdown,0.073275
3362,NE_4,459743241330890,KMT2A,activate,0.066481
3363,NE_4,459743241330890,KMT2A,knockdown,0.041672
3364,NE_4,459743241330890,LMX1B,activate,0.045017
3365,NE_4,459743241330890,LMX1B,knockdown,0.057178
3366,NE_4,459743241330890,MEIS2,activate,-0.237178
3367,NE_4,459743241330890,MEIS2,knockdown,0.016028
3368,NE_4,459743241330890,NFATC2,activate,-0.056098
3369,NE_4,459743241330890,NFATC2,knockdown,-0.041045
3370,NE_4,459743241330890,NFIA,activate,-0.400279
3371,NE_4,459743241330890,NFIA,knockdown,-0.050244
3372,NE_4,459743241330890,NFIB,activate,-0.03892
3373,NE_4,459743241330890,NFIB,knockdown,0.011568
3374,NE_4,459743241330890,NFIX,activate,-0.057422
3375,NE_4,459743241330890,NFIX,knockdown,-0.002439
3376,NE_4,459743241330890,NFKB1,activate,0.027073
3377,NE_4,459743241330890,NFKB1,knockdown,0.050174
3378,NE_4,459743241330890,NR3C2,activate,0.011359
3379,NE_4,459743241330890,NR3C2,knockdown,-0.039861
3380,NE_4,459743241330890,PBX1,activate,-0.113693
3381,NE_4,459743241330890,PBX1,knockdown,-0.003136
3382,NE_4,459743241330890,PKNOX2,activate,0.011707
3383,NE_4,459743241330890,PKNOX2,knockdown,0.02676
3384,NE_4,459743241330890,PPARG,activate,-0.090627
3385,NE_4,459743241330890,PPARG,knockdown,-0.011951
3386,NE_4,459743241330890,PRDM16,activate,-0.056202
3387,NE_4,459743241330890,PRDM16,knockdown,0.029408
3388,NE_4,459743241330890,PROX1,activate,-0.01439
3389,NE_4,459743241330890,PROX1,knockdown,-0.135645
3390,NE_4,459743241330890,RARB,activate,-0.035819
3391,NE_4,459743241330890,RARB,knockdown,-0.051847
3392,NE_4,459743241330890,REST,activate,0.008362
3393,NE_4,459743241330890,REST,knockdown,-0.092683
3394,NE_4,459743241330890,RORA,activate,-0.01216
3395,NE_4,459743241330890,RORA,knockdown,-0.31777
3396,NE_4,459743241330890,RORB,activate,-0.407526
3397,NE_4,459743241330890,RORB,knockdown,0.000801
3398,NE_4,459743241330890,RUNX1,activate,-0.006307
3399,NE_4,459743241330890,RUNX1,knockdown,0.010174
3400,NE_4,459743241330890,SIX1,activate,-0.038258
3401,NE_4,459743241330890,SIX1,knockdown,-0.029443
3402,NE_4,459743241330890,SIX4,activate,0.023902
3403,NE_4,459743241330890,SIX4,knockdown,-0.002613
3404,NE_4,459743241330890,SMAD3,activate,-0.105819
3405,NE_4,459743241330890,SMAD3,knockdown,-0.042613
3406,NE_4,459743241330890,SOX9,activate,-0.038014
3407,NE_4,459743241330890,SOX9,knockdown,-0.002056
3408,NE_4,459743241330890,SP100,activate,-0.067282
3409,NE_4,459743241330890,SP100,knockdown,0.003763
3410,NE_4,459743241330890,STAT1,activate,0.116516
3411,NE_4,459743241330890,STAT1,knockdown,-0.009861
3412,NE_4,459743241330890,TBX15,activate,-0.111707
3413,NE_4,459743241330890,TBX15,knockdown,0.081777
3414,NE_4,459743241330890,TCF12,activate,0.05216
3415,NE_4,459743241330890,TCF12,knockdown,0.063484
3416,NE_4,459743241330890,TCF4,activate,-0.050174
3417,NE_4,459743241330890,TCF4,knockdown,-0.212683
3418,NE_4,459743241330890,TCF7L2,activate,-0.360453
3419,NE_4,459743241330890,TCF7L2,knockdown,0.01554
3420,NE_4,459743241330890,TEAD1,activate,-0.040627
3421,NE_4,459743241330890,TEAD1,knockdown,-0.045819
3422,NE_4,459743241330890,ZBTB18,activate,-0.004007
3423,NE_4,459743241330890,ZBTB18,knockdown,-0.408362
3424,NE_4,459743241330890,ZBTB20,activate,-0.013101
3425,NE_4,459743241330890,ZBTB20,knockdown,0.009268
3426,NE_4,459743241330890,ZBTB7A,activate,-0.004704
3427,NE_4,459743241330890,ZBTB7A,knockdown,-0.044425
3428,NE_4,459743241330890,ZEB1,activate,-0.313902
3429,NE_4,459743241330890,ZEB1,knockdown,0.011429
3430,NE_4,460574082425311,ASCL1,activate,-0.00707
3431,NE_4,460574082425311,ASCL1,knockdown,-0.121945
3432,NE_4,460574082425311,CREB1,activate,0.044472
3433,NE_4,460574082425311,CREB1,knockdown,0.128722
3434,NE_4,460574082425311,CUX1,activate,-0.023145
3435,NE_4,460574082425311,CUX1,knockdown,-0.023263
3436,NE_4,460574082425311,CUX2,activate,0.091818
3437,NE_4,460574082425311,CUX2,knockdown,-0.09176
3438,NE_4,460574082425311,EGR1,activate,-0.188712
3439,NE_4,460574082425311,EGR1,knockdown,0.034821
3440,NE_4,460574082425311,EHF,activate,-0.045499
3441,NE_4,460574082425311,EHF,knockdown,-0.036815
3442,NE_4,460574082425311,ESR1,activate,0.014814
3443,NE_4,460574082425311,ESR1,knockdown,0.067617
3444,NE_4,460574082425311,ETS1,activate,0.006688
3445,NE_4,460574082425311,ETS1,knockdown,0.068086
3446,NE_4,460574082425311,FOS,activate,0.02781
3447,NE_4,460574082425311,FOS,knockdown,0.017924
3448,NE_4,460574082425311,FOXO3,activate,0.070463
3449,NE_4,460574082425311,FOXO3,knockdown,0.035994
3450,NE_4,460574082425311,GRHL2,activate,0.179442
3451,NE_4,460574082425311,GRHL2,knockdown,0.057585
3452,NE_4,460574082425311,HSF2,activate,0.024201
3453,NE_4,460574082425311,HSF2,knockdown,-0.067998
3454,NE_4,460574082425311,JUN,activate,-0.060811
3455,NE_4,460574082425311,JUN,knockdown,-0.007715
3456,NE_4,460574082425311,JUNB,activate,-0.110534
3457,NE_4,460574082425311,JUNB,knockdown,0.018657
3458,NE_4,460574082425311,JUND,activate,-0.071225
3459,NE_4,460574082425311,JUND,knockdown,0.03705
3460,NE_4,460574082425311,KMT2A,activate,0.061779
3461,NE_4,460574082425311,KMT2A,knockdown,0.084602
3462,NE_4,460574082425311,LMX1B,activate,0.018921
3463,NE_4,460574082425311,LMX1B,knockdown,0.02646
3464,NE_4,460574082425311,MEIS2,activate,-0.006307
3465,NE_4,460574082425311,MEIS2,knockdown,-0.309308
3466,NE_4,460574082425311,NFATC2,activate,-0.032122
3467,NE_4,460574082425311,NFATC2,knockdown,-0.011998
3468,NE_4,460574082425311,NFIA,activate,-0.279768
3469,NE_4,460574082425311,NFIA,knockdown,-0.010003
3470,NE_4,460574082425311,NFIB,activate,0.025375
3471,NE_4,460574082425311,NFIB,knockdown,-0.006571
3472,NE_4,460574082425311,NFIX,activate,-0.051131
3473,NE_4,460574082425311,NFIX,knockdown,-0.006835
3474,NE_4,460574082425311,NFKB1,activate,-0.06483
3475,NE_4,460574082425311,NFKB1,knockdown,0.03884
3476,NE_4,460574082425311,NR3C2,activate,-0.022265
3477,NE_4,460574082425311,NR3C2,knockdown,0.011353
3478,NE_4,460574082425311,PBX1,activate,0.01103
3479,NE_4,460574082425311,PBX1,knockdown,-0.016486
3480,NE_4,460574082425311,PKNOX2,activate,-8.8e-05
3481,NE_4,460574082425311,PKNOX2,knockdown,0.032738
3482,NE_4,460574082425311,PPARG,activate,0.078764
3483,NE_4,460574082425311,PPARG,knockdown,0.009182
3484,NE_4,460574082425311,PRDM16,activate,-0.031095
3485,NE_4,460574082425311,PRDM16,knockdown,0.00355
3486,NE_4,460574082425311,PROX1,activate,0.009974
3487,NE_4,460574082425311,PROX1,knockdown,-0.195928
3488,NE_4,460574082425311,RARB,activate,-0.079586
3489,NE_4,460574082425311,RARB,knockdown,-0.040424
3490,NE_4,460574082425311,REST,activate,-0.104345
3491,NE_4,460574082425311,REST,knockdown,0.015313
3492,NE_4,460574082425311,RORA,activate,0.018716
3493,NE_4,460574082425311,RORA,knockdown,-0.299627
3494,NE_4,460574082425311,RORB,activate,0.069495
3495,NE_4,460574082425311,RORB,knockdown,-0.216404
3496,NE_4,460574082425311,RUNX1,activate,-0.028572
3497,NE_4,460574082425311,RUNX1,knockdown,0.024553
3498,NE_4,460574082425311,SIX1,activate,0.031916
3499,NE_4,460574082425311,SIX1,knockdown,0.025551
3500,NE_4,460574082425311,SIX4,activate,0.100414
3501,NE_4,460574082425311,SIX4,knockdown,-0.090322
3502,NE_4,460574082425311,SMAD3,activate,0.123911
3503,NE_4,460574082425311,SMAD3,knockdown,0.031828
3504,NE_4,460574082425311,SOX9,activate,-0.045176
3505,NE_4,460574082425311,SOX9,knockdown,0.042565
3506,NE_4,460574082425311,SP100,activate,-0.015606
3507,NE_4,460574082425311,SP100,knockdown,0.013377
3508,NE_4,460574082425311,STAT1,activate,-0.059345
3509,NE_4,460574082425311,STAT1,knockdown,0.001848
3510,NE_4,460574082425311,TBX15,activate,0.01499
3511,NE_4,460574082425311,TBX15,knockdown,-0.151046
3512,NE_4,460574082425311,TCF12,activate,0.004254
3513,NE_4,460574082425311,TCF12,knockdown,0.038165
3514,NE_4,460574082425311,TCF4,activate,-0.017044
3515,NE_4,460574082425311,TCF4,knockdown,-0.322274
3516,NE_4,460574082425311,TCF7L2,activate,-0.301212
3517,NE_4,460574082425311,TCF7L2,knockdown,0.045323
3518,NE_4,460574082425311,TEAD1,activate,0.040277
3519,NE_4,460574082425311,TEAD1,knockdown,0.09129
3520,NE_4,460574082425311,ZBTB18,activate,-0.089266
3521,NE_4,460574082425311,ZBTB18,knockdown,-0.13585
3522,NE_4,460574082425311,ZBTB20,activate,0.018393
3523,NE_4,460574082425311,ZBTB20,knockdown,0.025316
3524,NE_4,460574082425311,ZBTB7A,activate,-0.013993
3525,NE_4,460574082425311,ZBTB7A,knockdown,0.033031
3526,NE_4,460574082425311,ZEB1,activate,0.039661
3527,NE_4,460574082425311,ZEB1,knockdown,-0.242542
3528,NE_4,460574099202511,ASCL1,activate,-0.068241
3529,NE_4,460574099202511,ASCL1,knockdown,-0.195207
3530,NE_4,460574099202511,CREB1,activate,-0.011745
3531,NE_4,460574099202511,CREB1,knockdown,0.060157
3532,NE_4,460574099202511,CUX1,activate,-0.044242
3533,NE_4,460574099202511,CUX1,knockdown,-0.050449
3534,NE_4,460574099202511,CUX2,activate,0.004297
3535,NE_4,460574099202511,CUX2,knockdown,-0.101502
3536,NE_4,460574099202511,EGR1,activate,-0.240531
3537,NE_4,460574099202511,EGR1,knockdown,-0.006843
3538,NE_4,460574099202511,EHF,activate,-0.130912
3539,NE_4,460574099202511,EHF,knockdown,0.004743
3540,NE_4,460574099202511,ESR1,activate,-0.027755
3541,NE_4,460574099202511,ESR1,knockdown,-0.056114
3542,NE_4,460574099202511,ETS1,activate,-0.008721
3543,NE_4,460574099202511,ETS1,knockdown,0.002705
3544,NE_4,460574099202511,FOS,activate,0.014323
3545,NE_4,460574099202511,FOS,knockdown,-0.068082
3546,NE_4,460574099202511,FOXO3,activate,0.063658
3547,NE_4,460574099202511,FOXO3,knockdown,-0.014991
3548,NE_4,460574099202511,GRHL2,activate,0.071742
3549,NE_4,460574099202511,GRHL2,knockdown,0.035426
3550,NE_4,460574099202511,HSF2,activate,-0.031351
3551,NE_4,460574099202511,HSF2,knockdown,-0.044306
3552,NE_4,460574099202511,JUN,activate,-0.098638
3553,NE_4,460574099202511,JUN,knockdown,-0.07588
3554,NE_4,460574099202511,JUNB,activate,-0.097492
3555,NE_4,460574099202511,JUNB,knockdown,-0.008562
3556,NE_4,460574099202511,JUND,activate,-0.018652
3557,NE_4,460574099202511,JUND,knockdown,-0.02263
3558,NE_4,460574099202511,KMT2A,activate,0.025177
3559,NE_4,460574099202511,KMT2A,knockdown,-0.029219
3560,NE_4,460574099202511,LMX1B,activate,-0.065727
3561,NE_4,460574099202511,LMX1B,knockdown,-0.032115
3562,NE_4,460574099202511,MEIS2,activate,0.003342
3563,NE_4,460574099202511,MEIS2,knockdown,-0.296613
3564,NE_4,460574099202511,NFATC2,activate,0.00662
3565,NE_4,460574099202511,NFATC2,knockdown,-0.081291
3566,NE_4,460574099202511,NFIA,activate,-0.262302
3567,NE_4,460574099202511,NFIA,knockdown,0.038831
3568,NE_4,460574099202511,NFIB,activate,-0.056369
3569,NE_4,460574099202511,NFIB,knockdown,0.029569
3570,NE_4,460574099202511,NFIX,activate,-0.064103
3571,NE_4,460574099202511,NFIX,knockdown,0.023713
3572,NE_4,460574099202511,NFKB1,activate,-0.077026
3573,NE_4,460574099202511,NFKB1,knockdown,-0.017761
3574,NE_4,460574099202511,NR3C2,activate,0.018206
3575,NE_4,460574099202511,NR3C2,knockdown,0.014578
3576,NE_4,460574099202511,PBX1,activate,0.003247
3577,NE_4,460574099202511,PBX1,knockdown,0.046152
3578,NE_4,460574099202511,PKNOX2,activate,0.021389
3579,NE_4,460574099202511,PKNOX2,knockdown,0.04838
3580,NE_4,460574099202511,PPARG,activate,0.045102
3581,NE_4,460574099202511,PPARG,knockdown,0.000509
3582,NE_4,460574099202511,PRDM16,activate,-0.068528
3583,NE_4,460574099202511,PRDM16,knockdown,0.022567
3584,NE_4,460574099202511,PROX1,activate,-0.036444
3585,NE_4,460574099202511,PROX1,knockdown,-0.157426
3586,NE_4,460574099202511,RARB,activate,-0.050799
3587,NE_4,460574099202511,RARB,knockdown,-0.045483
3588,NE_4,460574099202511,REST,activate,-0.107454
3589,NE_4,460574099202511,REST,knockdown,-0.050481
3590,NE_4,460574099202511,RORA,activate,-0.028996
3591,NE_4,460574099202511,RORA,knockdown,-0.292858
3592,NE_4,460574099202511,RORB,activate,0.024285
3593,NE_4,460574099202511,RORB,knockdown,-0.187854
3594,NE_4,460574099202511,RUNX1,activate,0.020912
3595,NE_4,460574099202511,RUNX1,knockdown,-0.020052
3596,NE_4,460574099202511,SIX1,activate,-0.059997
3597,NE_4,460574099202511,SIX1,knockdown,0.052008
3598,NE_4,460574099202511,SIX4,activate,0.010949
3599,NE_4,460574099202511,SIX4,knockdown,-0.135527
3600,NE_4,460574099202511,SMAD3,activate,-0.007257
3601,NE_4,460574099202511,SMAD3,knockdown,-0.003565
3602,NE_4,460574099202511,SOX9,activate,-0.059202
3603,NE_4,460574099202511,SOX9,knockdown,-0.064422
3604,NE_4,460574099202511,SP100,activate,-0.048889
3605,NE_4,460574099202511,SP100,knockdown,0.043606
3606,NE_4,460574099202511,STAT1,activate,-0.038226
3607,NE_4,460574099202511,STAT1,knockdown,0.013018
3608,NE_4,460574099202511,TBX15,activate,-0.029951
3609,NE_4,460574099202511,TBX15,knockdown,-0.160258
3610,NE_4,460574099202511,TCF12,activate,0.001942
3611,NE_4,460574099202511,TCF12,knockdown,0.064485
3612,NE_4,460574099202511,TCF4,activate,-0.039277
3613,NE_4,460574099202511,TCF4,knockdown,-0.317875
3614,NE_4,460574099202511,TCF7L2,activate,-0.276116
3615,NE_4,460574099202511,TCF7L2,knockdown,-0.032847
3616,NE_4,460574099202511,TEAD1,activate,0.06283
3617,NE_4,460574099202511,TEAD1,knockdown,-0.074129
3618,NE_4,460574099202511,ZBTB18,activate,-0.045706
3619,NE_4,460574099202511,ZBTB18,knockdown,-0.228022
3620,NE_4,460574099202511,ZBTB20,activate,-0.020784
3621,NE_4,460574099202511,ZBTB20,knockdown,-0.002865
3622,NE_4,460574099202511,ZBTB7A,activate,-0.018365
3623,NE_4,460574099202511,ZBTB7A,knockdown,-0.03307
3624,NE_4,460574099202511,ZEB1,activate,-0.023171
3625,NE_4,460574099202511,ZEB1,knockdown,-0.274301
3626,NE_4,460574350860751,ASCL1,activate,-0.062173
3627,NE_4,460574350860751,ASCL1,knockdown,-0.240221
3628,NE_4,460574350860751,CREB1,activate,0.035073
3629,NE_4,460574350860751,CREB1,knockdown,0.004567
3630,NE_4,460574350860751,CUX1,activate,-0.077481
3631,NE_4,460574350860751,CUX1,knockdown,-0.083875
3632,NE_4,460574350860751,CUX2,activate,-0.046478
3633,NE_4,460574350860751,CUX2,knockdown,-0.139045
3634,NE_4,460574350860751,EGR1,activate,-0.259543
3635,NE_4,460574350860751,EGR1,knockdown,-0.057522
3636,NE_4,460574350860751,EHF,activate,-0.098574
3637,NE_4,460574350860751,EHF,knockdown,0.00274
3638,NE_4,460574350860751,ESR1,activate,-0.070588
3639,NE_4,460574350860751,ESR1,knockdown,-0.058104
3640,NE_4,460574350860751,ETS1,activate,-0.070478
3641,NE_4,460574350860751,ETS1,knockdown,-0.001412
3642,NE_4,460574350860751,FOS,activate,-0.057356
3643,NE_4,460574350860751,FOS,knockdown,-0.056747
3644,NE_4,460574350860751,FOXO3,activate,0.010547
3645,NE_4,460574350860751,FOXO3,knockdown,-0.056111
3646,NE_4,460574350860751,GRHL2,activate,0.053398
3647,NE_4,460574350860751,GRHL2,knockdown,0.007142
3648,NE_4,460574350860751,HSF2,activate,-0.055696
3649,NE_4,460574350860751,HSF2,knockdown,-0.103114
3650,NE_4,460574350860751,JUN,activate,-0.1329
3651,NE_4,460574350860751,JUN,knockdown,-0.057965
3652,NE_4,460574350860751,JUNB,activate,-0.160969
3653,NE_4,460574350860751,JUNB,knockdown,-0.005204
3654,NE_4,460574350860751,JUND,activate,-0.102145
3655,NE_4,460574350860751,JUND,knockdown,-0.071779
3656,NE_4,460574350860751,KMT2A,activate,-0.040803
3657,NE_4,460574350860751,KMT2A,knockdown,-0.024664
3658,NE_4,460574350860751,LMX1B,activate,-0.066519
3659,NE_4,460574350860751,LMX1B,knockdown,-0.001882
3660,NE_4,460574350860751,MEIS2,activate,-0.038035
3661,NE_4,460574350860751,MEIS2,knockdown,-0.351446
3662,NE_4,460574350860751,NFATC2,activate,-0.04418
3663,NE_4,460574350860751,NFATC2,knockdown,-0.162657
3664,NE_4,460574350860751,NFIA,activate,-0.329827
3665,NE_4,460574350860751,NFIA,knockdown,-0.066685
3666,NE_4,460574350860751,NFIB,activate,-0.032609
3667,NE_4,460574350860751,NFIB,knockdown,-0.045896
3668,NE_4,460574350860751,NFIX,activate,-0.139239
3669,NE_4,460574350860751,NFIX,knockdown,-0.004457
3670,NE_4,460574350860751,NFKB1,activate,-0.035958
3671,NE_4,460574350860751,NFKB1,knockdown,-0.052512
3672,NE_4,460574350860751,NR3C2,activate,-0.05063
3673,NE_4,460574350860751,NR3C2,knockdown,-0.051875
3674,NE_4,460574350860751,PBX1,activate,-0.17492
3675,NE_4,460574350860751,PBX1,knockdown,-0.049661
3676,NE_4,460574350860751,PKNOX2,activate,-0.027599
3677,NE_4,460574350860751,PKNOX2,knockdown,-0.024166
3678,NE_4,460574350860751,PPARG,activate,0.001301
3679,NE_4,460574350860751,PPARG,knockdown,-0.031253
3680,NE_4,460574350860751,PRDM16,activate,-0.138491
3681,NE_4,460574350860751,PRDM16,knockdown,-0.023087
3682,NE_4,460574350860751,PROX1,activate,-0.054256
3683,NE_4,460574350860751,PROX1,knockdown,-0.205038
3684,NE_4,460574350860751,RARB,activate,-0.111308
3685,NE_4,460574350860751,RARB,knockdown,-0.035875
3686,NE_4,460574350860751,REST,activate,-0.154104
3687,NE_4,460574350860751,REST,knockdown,-0.084623
3688,NE_4,460574350860751,RORA,activate,-0.044401
3689,NE_4,460574350860751,RORA,knockdown,-0.314325
3690,NE_4,460574350860751,RORB,activate,0.048194
3691,NE_4,460574350860751,RORB,knockdown,-0.22519
3692,NE_4,460574350860751,RUNX1,activate,-0.03881
3693,NE_4,460574350860751,RUNX1,knockdown,-0.027405
3694,NE_4,460574350860751,SIX1,activate,-0.015253
3695,NE_4,460574350860751,SIX1,knockdown,-0.061343
3696,NE_4,460574350860751,SIX4,activate,-0.06436
3697,NE_4,460574350860751,SIX4,knockdown,-0.166035
3698,NE_4,460574350860751,SMAD3,activate,-0.009938
3699,NE_4,460574350860751,SMAD3,knockdown,-0.030284
3700,NE_4,460574350860751,SOX9,activate,-0.085619
3701,NE_4,460574350860751,SOX9,knockdown,-0.081246
3702,NE_4,460574350860751,SP100,activate,-0.08346
3703,NE_4,460574350860751,SP100,knockdown,-0.0289
3704,NE_4,460574350860751,STAT1,activate,-0.071142
3705,NE_4,460574350860751,STAT1,knockdown,-0.049495
3706,NE_4,460574350860751,TBX15,activate,-0.064166
3707,NE_4,460574350860751,TBX15,knockdown,-0.190145
3708,NE_4,460574350860751,TCF12,activate,0.010519
3709,NE_4,460574350860751,TCF12,knockdown,0.03845
3710,NE_4,460574350860751,TCF4,activate,-0.038671
3711,NE_4,460574350860751,TCF4,knockdown,-0.360637
3712,NE_4,460574350860751,TCF7L2,activate,-0.359114
3713,NE_4,460574350860751,TCF7L2,knockdown,-0.020318
3714,NE_4,460574350860751,TEAD1,activate,-0.018215
3715,NE_4,460574350860751,TEAD1,knockdown,-0.025827
3716,NE_4,460574350860751,ZBTB18,activate,-0.077758
3717,NE_4,460574350860751,ZBTB18,knockdown,-0.288969
3718,NE_4,460574350860751,ZBTB20,activate,-0.07128
3719,NE_4,460574350860751,ZBTB20,knockdown,-0.019765
3720,NE_4,460574350860751,ZBTB7A,activate,-0.099543
3721,NE_4,460574350860751,ZBTB7A,knockdown,-0.060512
3722,NE_4,460574350860751,ZEB1,activate,-0.041135
3723,NE_4,460574350860751,ZEB1,knockdown,-0.304388
3724,NE_4,460574350862815,ASCL1,activate,-0.003898
3725,NE_4,460574350862815,ASCL1,knockdown,-0.196084
3726,NE_4,460574350862815,CREB1,activate,-0.030445
3727,NE_4,460574350862815,CREB1,knockdown,0.01553
3728,NE_4,460574350862815,CUX1,activate,-0.076205
3729,NE_4,460574350862815,CUX1,knockdown,-0.006813
3730,NE_4,460574350862815,CUX2,activate,-0.01246
3731,NE_4,460574350862815,CUX2,knockdown,-0.086026
3732,NE_4,460574350862815,EGR1,activate,-0.19857
3733,NE_4,460574350862815,EGR1,knockdown,0.037688
